Request Number,Status Code,Response Time (ms)
725,200,230.002
726,200,232.089
727,200,232.44899999999998
728,200,230.129
729,200,231.476
730,200,231.262
731,200,232.852
732,200,233.676
733,200,232.11100000000002
734,200,234.993
735,200,230.919
736,200,230.491
737,200,229.56799999999998
738,200,232.923
739,200,231.784
740,200,231.36200000000002
741,200,231.328
742,200,231.035
743,200,230.464
744,200,229.881
745,200,230.98
746,200,231.132
747,200,232.601
748,200,231.584
749,200,232.983
750,200,231.215
751,200,232.41600000000003
752,200,232.686
753,200,230.654
754,200,230.833
755,200,231.349
756,200,229.567
757,200,229.608
758,200,230.247
759,200,230.61599999999999
760,200,230.663
761,200,229.59799999999998
762,200,230.575
763,200,230.14100000000002
764,200,230.44
765,200,231.20499999999998
766,200,230.088
767,200,230.826
768,200,230.25
769,200,232.31
770,200,231.37199999999999
771,200,229.39100000000002
772,200,230.59199999999998
773,200,232.418
774,200,230.52700000000002
775,200,232.18
776,200,232.503
777,200,232.296
778,200,232.27
779,200,232.47799999999998
780,200,232.80100000000002
781,200,230.60500000000002
782,200,230.45499999999998
783,200,231.767
784,200,231.81799999999998
785,200,231.30200000000002
786,200,233.879
787,200,232.64499999999998
788,200,231.77100000000002
789,200,235.73
790,200,231.12099999999998
791,200,230.515
792,200,232.072
793,200,233.294
794,200,232.706
795,200,231.20399999999998
796,200,232.192
797,200,231.964
798,200,231.31199999999998
799,200,232.48499999999999
800,200,229.733
801,200,229.951
802,200,231.191
803,200,230.656
804,200,231.91899999999998
805,200,231.463
806,200,231.81
807,200,230.375
808,200,228.34099999999998
809,200,229.847
810,200,230.85500000000002
811,200,230.28
812,200,229.596
813,200,229.75799999999998
814,200,231.625
815,200,231.076
816,200,231.941
817,200,231.886
818,200,231.192
819,200,228.997
820,200,231.089
821,200,229.094
822,200,229.114
823,200,228.075
824,200,230.274
825,200,230.84199999999998
826,200,231.793
827,200,232.951
828,200,231.327
829,200,232.34099999999998
830,200,231.274
831,200,230.85
832,200,232.327
833,200,232.785
834,200,232.83
835,200,232.84199999999998
836,200,232.17
837,200,230.005
838,200,232.13
839,200,231.20399999999998
840,200,231.233
841,200,231.86599999999999
842,200,230.44400000000002
843,200,118.851
844,200,118.517
845,200,117.923
846,200,119.47000000000001
847,200,118.48899999999999
848,200,118.298
849,200,120.226
850,200,119.796
851,200,119.187
852,200,120.384
853,200,119.878
854,200,118.806
855,200,119.858
856,200,119.8
857,200,117.41799999999999
858,200,118.34899999999999
859,200,118.914
860,200,119.032
861,200,118.699
862,200,118.174
863,200,119.42800000000001
864,200,117.404
865,200,117.301
866,200,117.56099999999999
867,200,117.665
868,200,117.569
869,200,118.32
870,200,117.26899999999999
871,200,117.94
872,200,118.99600000000001
873,200,118.31899999999999
874,200,119.15100000000001
875,200,118.233
